Block_Device File Inode Blocks
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id6-v1.0-RKS.xml" 1121 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/default/power_profile_ecse7.xml" 537 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libspeexresampler.so" 1900 
/dev/block/mmcblk0p7 179:7 "/system/lib/libstagefright_soft_amrwbenc.so" 1587 
/dev/block/mmcblk0p7 179:7 "/system/bin/monkey" 324 
/dev/block/mmcblk0p7 179:7 "/system/etc/bluetooth/auto_pair_devlist.conf" 488 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/63a2c897.0" 948 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libcompiler_rt.so" 1746 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansMyanmarUI-Bold.ttf" 1232 
/dev/block/mmcblk0p7 179:7 "/system/usr/keylayout/Vendor_1bad_Product_f016.kl" 2402 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libstagefright_soft_rawdec.so" 1928 
/dev/block/mmcblk0p7 179:7 "/system/lib/libreference-ril.so" 1548 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Betelgeuse.ogg" 2035 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libstdc++.so" 1935 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Cairo.ogg" 2115 
/dev/block/mmcblk0p7 179:7 "/system/etc/media_codecs.xml" 672 
/dev/block/mmcblk0p7 179:7 "/system/app/imsstackservice/imsstackservice.apk" 162 
/dev/block/mmcblk0p7 179:7 "/system/lib/libpdfium.so" 1536 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/tweeters.ogg" 2097 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansCanadianAboriginal-Regular.ttf" 1179 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansDevanagariUI-Regular.ttf" 1187 
/dev/block/mmcblk0p7 179:7 "/system/lib/libjpeg.so" 1497 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libexpat.so" 1767 
/dev/block/mmcblk0p7 179:7 "/system/lib/hw/local_time.default.so" 1371 
/dev/block/mmcblk0p7 179:7 "/system/bin/r" 363 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libjnigraphics.so" 1823 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libalsautils.so" 1706 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Calypso_Steel.ogg" 2116 
/dev/block/mmcblk0p7 179:7 "/system/lib/libmfxsw32.so" 1518 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libmdnssd.so" 1834 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libpixelflinger.so" 1864 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/dmi_Intel_MRD7.hrec" 593 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libbcinfo.so" 1729 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansTeluguUI-Regular.ttf" 1262 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/wordlist.syms" 2457 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libinstantactivitynative.so" 1807 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Helium.ogg" 2056 
/dev/block/mmcblk0p7 179:7 "/system/bin/make_f2fs" 312 
/dev/block/mmcblk0p7 179:7 "/system/app/Hangouts/Hangouts.apk" 90 
/dev/block/mmcblk0p7 179:7 "/system/bin/input" 276 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/cavs/cavs-Fir.xml" 732 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/icdg/TrafficNoiseReduction_V1_2.xml" 777 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libicuuc.so" 1802 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/intel/ModuleVoiceProcessingLock_V1_0.xml" 785 
/dev/block/mmcblk0p7 179:7 "/system/framework/com.google.android.maps.jar" 1309 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Kuma.ogg" 2147 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/CarrierConfig/CarrierConfig.apk" 2228 
/dev/block/mmcblk0p7 179:7 "/system/bin/app_process64" 179 
/dev/block/mmcblk0p7 179:7 "/system/bin/clatd" 206 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/7a819ef2.0" 960 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libstagefrighthw.so" 1934 
/dev/block/mmcblk0p7 179:7 "/system/lib/librs_jni.so" 1554 
/dev/block/mmcblk0p7 179:7 "/system/bin/traceroute6" 439 
/dev/block/mmcblk0p7 179:7 "/system/lib/libmedia_jni.so" 1507 
/dev/block/mmcblk0p7 179:7 "/system/bin/sdcard" 386 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/7672ac4b.0" 958 
/dev/block/mmcblk0p7 179:7 "/system/framework/settings.jar" 1343 
/dev/block/mmcblk0p7 179:7 "/system/lib/libc_malloc_debug_leak.so" 1430 
/dev/block/mmcblk0p7 179:7 "/system/lib/libwebrtc_full.so" 1635 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/cavs/cavs-Dcr.xml" 726 
/dev/block/mmcblk0p7 179:7 "/system/app/CaptivePortalLogin/CaptivePortalLogin.apk" 37 
/dev/block/mmcblk0p7 179:7 "/system/bin/showlease" 402 
/dev/block/mmcblk0p7 179:7 "/system/etc/GNSSUser.cfg" 476 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansMeeteiMayek-Regular.ttf" 1228 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansBuginese-Regular.ttf" 1177 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansJP-Regular.otf" 1204 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/default/mixer_paths_rt564x.xml" 525 
/dev/block/mmcblk0p7 179:7 "/system/etc/rocs/lnp_wifi_pci_self_tests.ft" 874 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libWnnEngDic.so" 1702 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/hmm_symbols" 2440 
/dev/block/mmcblk0p7 179:7 "/system/lib64/soundfx/libbundlewrapper.so" 1988 
/dev/block/mmcblk0p7 179:7 "/system/framework/android.test.runner.jar" 1298 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/alarms/Neon.ogg" 2014 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ui/Trusted.ogg" 2212 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libstagefright_yuv.so" 1933 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/android.hardware.wifi.direct.xml" 32 
/dev/block/mmcblk0p7 179:7 "/system/bin/wlan_intel_restore.sh" 466 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libisv.so" 1813 
/dev/block/mmcblk0p7 179:7 "/system/lib/libunwind.so" 1621 
/dev/block/mmcblk0p7 179:7 "/system/fonts/Roboto-BlackItalic.ttf" 1278 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libnbaio.so" 1848 
/dev/block/mmcblk0p7 179:7 "/system/lib/libstagefright_soft_aacdec.so" 1583 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id28-v1.0-ARU.xml" 1098 
/dev/block/mmcblk0p7 179:7 "/system/usr/keylayout/Vendor_2378_Product_1008.kl" 2408 
/dev/block/mmcblk0p7 179:7 "/system/usr/keylayout/Vendor_1d79_Product_0009.kl" 2406 
/dev/block/mmcblk0p7 179:7 "/system/lib/libsimpletappingnative.so" 1561 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansSymbols-Regular-Subsetted.ttf" 1248 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libwidirtspsink.so" 1970 
/dev/block/mmcblk0p7 179:7 "/system/bin/wfa_start_iperf" 461 
/dev/block/mmcblk0p7 179:7 "/system/usr/keylayout/Vendor_05ac_Product_0239.kl" 2391 
/dev/block/mmcblk0p7 179:7 "/system/lib/libicuuc.so" 1479 
/dev/block/mmcblk0p7 179:7 "/system/etc/audio_policy_volumes.xml" 486 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/Settings/Settings.apk" 2281 
/dev/block/mmcblk0p7 179:7 "/system/app/YouTube/YouTube.apk" 158 
/dev/block/mmcblk0p7 179:7 "/system/framework/services.jar" 1342 
/dev/block/mmcblk0p7 179:7 "/system/usr/hyphen-data/hyph-hu.lic.txt" 2353 
/dev/block/mmcblk0p7 179:7 "/system/etc/video_isv_profile.xml" 1142 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/icdg/SlowVoice_V1_0.xml" 772 
/dev/block/mmcblk0p7 179:7 "/system/etc/event-log-tags" 505 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/Phonesky/Phonesky.apk" 2277 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libshakingnative.so" 1886 
/dev/block/mmcblk0p7 179:7 "/system/lib/libstagefright.so" 1574 
/dev/block/mmcblk0p7 179:7 "/system/etc/rocs/lnp_wifi_self_calibrations.ft" 876 
/dev/block/mmcblk0p7 179:7 "/system/lib64/hw/aware.primary.gmin.so" 1675 
/dev/block/mmcblk0p7 179:7 "/system/app/AppRTC/AppRTC.apk" 14 
/dev/block/mmcblk0p7 179:7 "/system/bin/remote-process" 369 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/sigma_lnp.conf" 1134 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Palladium.ogg" 2066 
/dev/block/mmcblk0p7 179:7 "/system/etc/usb_audio_policy_configuration.xml" 1141 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/permissions/android.hardware.location.gps.xml" 548 
/dev/block/mmcblk0p7 179:7 "/system/lib/liblog.so" 1503 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/NewPlayer.ogg" 2156 
/dev/block/mmcblk0p7 179:7 "/system/bin/ip" 282 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libwnndict.so" 1976 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Beryllium.ogg" 2034 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/3c58f906.0" 920 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Selenium.ogg" 2074 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id1-v1.0-RKS.xml" 1063 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/84cba82f.0" 966 
/dev/block/mmcblk0p7 179:7 "/system/bin/requestsync" 371 
/dev/block/mmcblk0p7 179:7 "/system/lib/libsoftkeymaster.so" 1563 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/c51c224c.0" 1005 
/dev/block/mmcblk0p7 179:7 "/system/usr/hyphen-data/hyph-nb.hyb" 2356 
/dev/block/mmcblk0p7 179:7 "/system/bin/ipcs_client" 285 
/dev/block/mmcblk0p7 179:7 "/system/lib/libstagefright_soft_gsmdec.so" 1592 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libnfc_ndef.so" 1852 
/dev/block/mmcblk0p7 179:7 "/system/bin/wfa_ca" 456 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Tejat.ogg" 2083 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/4be590e0.0" 931 
/dev/block/mmcblk0p7 179:7 "/system/lib/libbcc.so" 1421 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/android.hardware.camera.front.xml" 17 
/dev/block/mmcblk0p7 179:7 "/system/lib/soundfx/libldnhncr.so" 1658 
/dev/block/mmcblk0p7 179:7 "/system/bin/settings" 397 
/dev/block/mmcblk0p7 179:7 "/system/fonts/DroidSansMono.ttf" 1162 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libstagefright_soft_vorbisdec.so" 1929 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libjingle_full.so" 1820 
/dev/block/mmcblk0p7 179:7 "/system/lib/libhalclient.so" 1470 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/alarms/Alarm_Beep_01.ogg" 2000 
/dev/block/mmcblk0p7 179:7 "/system/etc/rc.hci-def_attach" 865 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/metadata" 2446 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/android.hardware.touchscreen.multitouch.jazzhand.xml" 41 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/cavs/cavs-SpectralDualMicrophoneNoiseReduction_V2_0.xml" 745 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/02b73561.0" 885 
/dev/block/mmcblk0p7 179:7 "/system/bin/drmserver" 233 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libdiskconfig.so" 1755 
/dev/block/mmcblk0p7 179:7 "/system/xbin/sane_schedstat" 2479 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/52b525c7.0" 937 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Vespa.ogg" 2198 
/dev/block/mmcblk0p7 179:7 "/system/etc/rc.bluetooth_ag620_nvm" 854 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id34-v1.0-ARU.xml" 1112 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libminikin.so" 1843 
/dev/block/mmcblk0p7 179:7 "/system/app/passpointmainui/passpointmainui.apk" 167 
/dev/block/mmcblk0p7 179:7 "/system/etc/rc.hald_media_hook_ecs_byt" 861 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/icdg/SpectralNoiseReduction_V2_0.xml" 776 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/wifi_bcm4330.hrec" 656 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansGujarati-Regular.ttf" 1194 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansTaiLe-Regular.ttf" 1252 
/dev/block/mmcblk0p7 179:7 "/system/etc/rservice.cfg" 880 
/dev/block/mmcblk0p7 179:7 "/system/lib/libc.so" 1429 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/CANISMAJOR.ogg" 2113 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansTeluguUI-Bold.ttf" 1261 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/SettingsProvider/SettingsProvider.apk" 2283 
/dev/block/mmcblk0p7 179:7 "/system/lib/libactivitynative.so" 1395 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/media_ecs2_byt.hrec" 614 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libLLVM.so" 1695 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/default/mixer_paths_rt668.xml" 532 
/dev/block/mmcblk0p7 179:7 "/system/bin/wfa_stop_iperf" 462 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libWnnJpnDic.so" 1703 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/d6e6eab9.0" 1020 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/72f369af.0" 954 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/d16a5865.0" 1014 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/default/mixer_paths_rt282.xml" 524 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Sceptrum.ogg" 2181 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/OrganDub.ogg" 2161 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansGurmukhi-Bold.ttf" 1197 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/RomancingTheTone.ogg" 2177 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/AudioClass-wm8281.xml" 705 
/dev/block/mmcblk0p7 179:7 "/system/bin/hostapd_cli" 265 
/dev/block/mmcblk0p7 179:7 "/system/lib/libsonic.so" 1565 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/gralloc_hsw_0A26.hrec" 606 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansDevanagari-Bold.ttf" 1184 
/dev/block/mmcblk0p7 179:7 "/system/framework/wifi-service.jar" 1350 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libc_malloc_debug_qemu.so" 1737 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Tinkerbell.ogg" 2085 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansSinhala-Bold.ttf" 1244 
/dev/block/mmcblk0p7 179:7 "/system/framework/am.jar" 1296 
/dev/block/mmcblk0p7 179:7 "/system/lib/libandroid_servers.so" 1400 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libutils.so" 1952 
/dev/block/mmcblk0p7 179:7 "/system/app/CalculatorGoogle/CalculatorGoogle.apk" 33 
/dev/block/mmcblk0p7 179:7 "/system/fonts/Roboto-BoldItalic.ttf" 1280 
/dev/block/mmcblk0p7 179:7 "/system/xbin/simpleperf" 2482 
/dev/block/mmcblk0p7 179:7 "/system/lib/soundfx/libdownmix.so" 1656 
/dev/block/mmcblk0p7 179:7 "/system/lib/libmemtrack.so" 1512 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/CONTACTS.fst" 2420 
/dev/block/mmcblk0p7 179:7 "/system/lib/libicui18n.so" 1478 
/dev/block/mmcblk0p7 179:7 "/system/app/ImsService/ImsService.apk" 96 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/alarms/Helium.ogg" 2012 
/dev/block/mmcblk0p7 179:7 "/system/framework/ims-common.jar" 1332 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libext2_profile.so" 1771 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libsurfaceflinger_ddmconnection.so" 1939 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Hydra.ogg" 2145 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id29-v1.0-ARU.xml" 1100 
/dev/block/mmcblk0p7 179:7 "/system/lib64/hw/gps.gmin.so" 1676 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libart.so" 1713 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/03f2b8cf.0" 886 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Club_Cubano.ogg" 2122 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libwifi-service.so" 1974 
/dev/block/mmcblk0p7 179:7 "/system/fonts/AndroidClock_Highlight.ttf" 1152 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/dnn" 2432 
/dev/block/mmcblk0p7 179:7 "/system/lib/libRSDriver.so" 1391 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libwebrtc_full.so" 1965 
/dev/block/mmcblk0p7 179:7 "/system/bin/appwidget" 182 
/dev/block/mmcblk0p7 179:7 "/system/lib/libmedialogservice.so" 1508 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Eastern_Sky.ogg" 2132 
/dev/block/mmcblk0p7 179:7 "/system/bin/uiautomator" 443 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Aquila.ogg" 2102 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/alarms/Fermium.ogg" 2010 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Policy/PolicySubsystem-CommonTypes.xml" 788 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/Dialer/Dialer.apk" 2243 
/dev/block/mmcblk0p7 179:7 "/system/lib/libawarenative.so" 1416 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libdrmframework.so" 1759 
/dev/block/mmcblk0p7 179:7 "/system/lib/libfmrservice.so" 1460 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Route/RouteSubsystem-CommonCriteria.xml" 795 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ui/camera_click.ogg" 2218 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id29-v1.0-RKS.xml" 1101 
/dev/block/mmcblk0p7 179:7 "/system/lib/libmfx_omx_components_hw.so" 1514 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libclcore_debug.bc" 1743 
/dev/block/mmcblk0p7 179:7 "/system/etc/rc.bluetooth_ag620" 853 
/dev/block/mmcblk0p7 179:7 "/system/bin/mediaserver" 316 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Growl.ogg" 2143 
/dev/block/mmcblk0p7 179:7 "/system/app/GoogleCamera/lib/arm/librefocus.so" 77 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/fuse/default/mixer_paths_rt564x_ecs.xml" 527 
/dev/block/mmcblk0p7 179:7 "/system/lib/hw/lights.gmin.so" 1370 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/Procyon.ogg" 2070 
/dev/block/mmcblk0p7 179:7 "/system/etc/audio_policy_configuration.xml" 484 
/dev/block/mmcblk0p7 179:7 "/system/bin/gdbserver" 252 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libbacktrace.so" 1725 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/android.hardware.sensor.heartrate.xml" 31 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libGLESv1_CM.so" 1691 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/cf701eeb.0" 1012 
/dev/block/mmcblk0p7 179:7 "/system/lib/libaudioroutemanager.so" 1412 
/dev/block/mmcblk0p7 179:7 "/system/app/VideoCmeService/VideoCmeService.apk" 144 
/dev/block/mmcblk0p7 179:7 "/system/lib/libfilterpack_imageproc.so" 1459 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/alarms/Carbon.ogg" 2008 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libnativebridge.so" 1846 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/notifications/DontPanic.ogg" 2046 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ui/Undock.ogg" 2213 
/dev/block/mmcblk0p7 179:7 "/system/lib/libGLESv1_CM.so" 1382 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/icdg/PhaseBasedFilter_V1_5.xml" 771 
/dev/block/mmcblk0p7 179:7 "/system/framework/org.apache.http.legacy.boot.jar" 1339 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansRejang-Regular.ttf" 1241 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/audio_codec_wm8281_bxt.hrec" 583 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/action.pumpkin" 2422 
/dev/block/mmcblk0p7 179:7 "/system/app/Bugle/Bugle.apk" 31 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libjavacrypto.so" 1817 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libvixl.so" 1960 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/sensors_kxtj1009_accel.hrec" 652 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/cavs/cavs-Ghwd.xml" 735 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansOriya-Regular.ttf" 1238 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/Velvet/Velvet.apk" 2301 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/media_int33f0.hrec" 621 
/dev/block/mmcblk0p7 179:7 "/system/etc/sigma/ppsmo/pps-mo-id9-v1.0-ARU.xml" 1126 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libroute-subsystem.so" 1880 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libdrm_intel.so" 1758 
/dev/block/mmcblk0p7 179:7 "/system/framework/com.android.media.remotedisplay.jar" 1307 
/dev/block/mmcblk0p7 179:7 "/system/app/BluetoothMidiService/BluetoothMidiService.apk" 27 
/dev/block/mmcblk0p7 179:7 "/system/etc/media_codecs_google_video.xml" 674 
/dev/block/mmcblk0p7 179:7 "/system/priv-app/Telecom/Telecom.apk" 2297 
/dev/block/mmcblk0p7 179:7 "/system/etc/permissions/android.hardware.sensor.barometer.xml" 11 
/dev/block/mmcblk0p7 179:7 "/system/usr/srec/en-US/normalizer.mfar" 2448 
/dev/block/mmcblk0p7 179:7 "/system/etc/widi/widi.conf" 1144 
/dev/block/mmcblk0p7 179:7 "/system/bin/parameter-route" 344 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/882de061.0" 970 
/dev/block/mmcblk0p7 179:7 "/system/bin/surfaceflinger" 412 
/dev/block/mmcblk0p7 179:7 "/system/etc/dhcpcd/dhcpcd-run-hooks" 500 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libgui.so" 1791 
/dev/block/mmcblk0p7 179:7 "/system/lib/libutils.so" 1623 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/d18e9066.0" 1015 
/dev/block/mmcblk0p7 179:7 "/system/lib/crtbegin_so.o" 1354 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/56b8a0b6.0" 938 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Structure/Audio/SstSubsystem-wm8998.xml" 713 
/dev/block/mmcblk0p7 179:7 "/system/lib/soundfx/liblpepreprocessing.so" 1659 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/6645de82.0" 949 
/dev/block/mmcblk0p7 179:7 "/system/etc/apns-conf.xml" 480 
/dev/block/mmcblk0p7 179:7 "/system/etc/parameter-framework/Settings/Route/RouteConfigurableDomains-wm8281.xml" 699 
/dev/block/mmcblk0p7 179:7 "/system/fonts/NotoSansThai-Regular.ttf" 1266 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libtinyalsa.so" 1945 
/dev/block/mmcblk0p7 179:7 "/system/fonts/Roboto-Light.ttf" 1282 
/dev/block/mmcblk0p7 179:7 "/system/xbin/micro_bench_static" 2472 
/dev/block/mmcblk0p7 179:7 "/system/lib/libserviceutility.so" 1558 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/LoopyLounge.ogg" 2148 
/dev/block/mmcblk0p7 179:7 "/system/bin/dumpstate" 235 
/dev/block/mmcblk0p7 179:7 "/system/etc/hald/hrec.d/audio_codec_rt564x_malata10.hrec" 577 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libstagefright_soft_avcdec.so" 1917 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libkeystore-engine.so" 1827 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Glacial_Groove.ogg" 2142 
/dev/block/mmcblk0p7 179:7 "/system/app/JapaneseIME/JapaneseIME.apk" 100 
/dev/block/mmcblk0p7 179:7 "/system/lib/libwidiuibcjni.so" 1645 
/dev/block/mmcblk0p7 179:7 "/system/app/GoogleCamera/lib/arm/libjni_jpegutil.so" 72 
/dev/block/mmcblk0p7 179:7 "/system/fonts/CarroisGothicSC-Regular.ttf" 1154 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/ccc52f49.0" 1010 
/dev/block/mmcblk0p7 179:7 "/system/lib64/libsensorservice.so" 1884 
/dev/block/mmcblk0p7 179:7 "/system/media/audio/ringtones/Eridani.ogg" 2134 
/dev/block/mmcblk0p7 179:7 "/system/etc/security/cacerts/e8651083.0" 1028 
